# SiO2, literature reference, NOT from this campaign. Optical constants of the universal dispersion model of D. Franta, D. Necas, I. Ohlidal and A. Giglia, Proc. SPIE 9890, 989014 (2016). Tabulated from the refractiveindex.info entry 'main/SiO2/Franta', 250-4848 nm. n(1500 nm) = 1.4449, that is 0.0256 below the value this campaign's single layers give, which is exactly the handicap the in situ test of Section 6 starts from. Used only as a starting point, never as a result. sigma_n is a flat placeholder of 0.01 and carries no published meaning.
Wavelength_nm,n,k,sigma_n
2140.0,1.4362810552976877,5.447669741253397e-07,0.01
2142.0,1.4362496980887627,5.801509540494788e-07,0.01
2144.0,1.4362183408798377,6.15534933973618e-07,0.01
2146.0,1.4361869668155152,6.535225994932407e-07,0.01
2148.0,1.436155580035717,6.934744488831412e-07,0.01
2150.0,1.4361241781683838,7.339405081072535e-07,0.01
2152.0,1.4360926325724241,7.793050925941196e-07,0.01
2154.0,1.4360610869764645,8.246696770809858e-07,0.01
2156.0,1.4360295193189738,8.739877686674443e-07,0.01
2158.0,1.4359979381398993,9.257289775084927e-07,0.01
2160.0,1.435966342958012,9.78605501714168e-07,0.01
2162.0,1.4359346580543977,1.0387564539968987e-06,0.01
2164.0,1.435902973150783,1.0989074062796294e-06,0.01
2166.0,1.435871216378016,1.1668203212245856e-06,0.01
2168.0,1.4358394200493587,1.239005324146426e-06,0.01
2170.0,1.435807605185,1.3142565380573875e-06,0.01
2172.0,1.435775685285,1.4068829475733874e-06,0.01
2174.0,1.435743765385,1.4995093570893873e-06,0.01
2176.0,1.4357117952275698,1.6196007831942847e-06,0.01
2178.0,1.4356797980084464,1.75448106438552e-06,0.01
2180.0,1.4356477705710757,1.902533838328935e-06,0.01
2182.0,1.4356155575073308,2.131503353464394e-06,0.01
2184.0,1.4355833444435857,2.360472868599853e-06,0.01
2186.0,1.43555109745,2.701672645249977e-06,0.01
2188.0,1.4355188305293651,3.1087854326309687e-06,0.01
2190.0,1.4354865577311506,3.54344699429353e-06,0.01
2192.0,1.4354542373779762,4.201003184233952e-06,0.01
2194.0,1.4354219170248017,4.858559374174373e-06,0.01
2196.0,1.4353897620263636,5.630144312910416e-06,0.01
2198.0,1.4353577219354545,6.480969568606154e-06,0.01
2200.0,1.4353257065040945,7.328697171194938e-06,0.01
2202.0,1.4352940774056693,8.127894875108263e-06,0.01
2204.0,1.435262448307244,8.927092579021588e-06,0.01
2206.0,1.4352309088146455,9.541614544271649e-06,0.01
2208.0,1.4351994520351181,9.98566659690945e-06,0.01
2210.0,1.4351679952555905,1.0429718649547252e-05,0.01
2212.0,1.4351364490530452,1.041166651340707e-05,0.01
2214.0,1.4351049010255403,1.0384183679536735e-05,0.01
2216.0,1.4350732187967516,1.0226662894213e-05,0.01
2218.0,1.435041362260548,9.900242240909682e-06,0.01
2220.0,1.4350095057243444,9.573821587606363e-06,0.01
2222.0,1.434977292675625,9.229388781204019e-06,0.01
2224.0,1.4349450310115626,8.882499772106355e-06,0.01
2226.0,1.4349126881471346,8.579351785546015e-06,0.01
2228.0,1.43488017273193,8.369153471877423e-06,0.01
2230.0,1.4348476573167253,8.158955158208829e-06,0.01
2232.0,1.4348150683601364,8.042394722067207e-06,0.01
2234.0,1.4347824555391246,7.956220087242303e-06,0.01
2236.0,1.434749836056971,7.877067450288315e-06,0.01
2238.0,1.4347171872297866,7.828849560711616e-06,0.01
2240.0,1.434684538402602,7.780631671134917e-06,0.01
2242.0,1.434651897206499,7.713681096527126e-06,0.01
2244.0,1.4346192608892845,7.63475388722732e-06,0.01
2246.0,1.434586622312529,7.554389560619961e-06,0.01
2248.0,1.4345538956136872,7.417977659017628e-06,0.01
2250.0,1.4345211689148456,7.281565757415294e-06,0.01
2252.0,1.4344883877301156,7.121381795741074e-06,0.01
2254.0,1.4344555357763582,6.930321480180399e-06,0.01
2256.0,1.434422683822601,6.739261164619724e-06,0.01
2258.0,1.4343897087732307,6.5159194786158585e-06,0.01
2260.0,1.434356710277077,6.286428960146619e-06,0.01
2262.0,1.434323674393666,6.052477193804125e-06,0.01
2264.0,1.4342905201172744,5.804398142529654e-06,0.01
2266.0,1.4342573658408828,5.556319091255184e-06,0.01
2268.0,1.4342241530747417,5.308460942173846e-06,0.01
2270.0,1.4341909066885086,5.060729768368875e-06,0.01
2272.0,1.4341576560342066,4.813276788937136e-06,0.01
2274.0,1.4341241962445317,4.579455333793734e-06,0.01
2276.0,1.4340907364548567,4.3456338786503305e-06,0.01
2278.0,1.4340572457614287,4.121641184530684e-06,0.01
2280.0,1.4340237096661905,3.912088275124952e-06,0.01
2282.0,1.4339901735709524,3.702535365719219e-06,0.01
2284.0,1.4339565360758555,3.51507978505386e-06,0.01
2286.0,1.4339228699807984,3.333856784289625e-06,0.01
2288.0,1.4338891954244317,3.156987097459338e-06,0.01
2290.0,1.4338554729206439,3.0047861895881185e-06,0.01
2292.0,1.433821750416856,2.852585281716899e-06,0.01
2294.0,1.43378793756,2.7136478083286343e-06,0.01
2296.0,1.4337540378933333,2.5874536347377195e-06,0.01
2298.0,1.4337201382266667,2.461259461146804e-06,0.01
2300.0,1.4336862001180377,2.354661443544821e-06,0.01
2302.0,1.4336522562652076,2.2509915871825604e-06,0.01
2304.0,1.4336182891320906,2.151259989852014e-06,0.01
2306.0,1.433584239459774,2.0654913109066344e-06,0.01
2308.0,1.4335501897874576,1.9797226319612552e-06,0.01
2310.0,1.4335160807621805,1.9017846236990893e-06,0.01
2312.0,1.433481926040376,1.829875538883296e-06,0.01
2314.0,1.4334477713185714,1.7579664540675024e-06,0.01
2316.0,1.4334135787417415,1.6957397438818898e-06,0.01
2318.0,1.4333793821911798,1.6345294155635343e-06,0.01
2320.0,1.4333451605288037,1.5752457681197126e-06,0.01
2322.0,1.433310857119458,1.5222340818206463e-06,0.01
2324.0,1.4332765537101122,1.4692223955215799e-06,0.01
2326.0,1.43324218921,1.4199559135705896e-06,0.01
2328.0,1.43320777671,1.3736320921787996e-06,0.01
2330.0,1.43317336421,1.3273082707870098e-06,0.01
2332.0,1.4331388545732402,1.2861603105252492e-06,0.01
2334.0,1.4331043316905585,1.2457181495084922e-06,0.01
2336.0,1.4330697868572861,1.2063676587558018e-06,0.01
2338.0,1.4330351514074722,1.171523806785542e-06,0.01
2340.0,1.433000515957658,1.1366799548152825e-06,0.01
2342.0,1.4329658557936111,1.1047246752252062e-06,0.01
2344.0,1.4329311714047221,1.0756007685622412e-06,0.01
2346.0,1.4328964870158334,1.0464768618992763e-06,0.01
2348.0,1.4328617098754528,1.0221268005189906e-06,0.01
2350.0,1.43282691026732,9.989331364432045e-07,0.01
2352.0,1.4327920991118819,9.7636966351223e-07,0.01
2354.0,1.4327571840307012,9.594779108845552e-07,0.01
2356.0,1.4327222689495203,9.425861582568802e-07,0.01
2358.0,1.432687308409337,9.283024274116677e-07,0.01
2360.0,1.4326522767666114,9.180979101236388e-07,0.01
2362.0,1.4326172451238859,9.078933928356098e-07,0.01
2364.0,1.432582177907156,9.024338342730368e-07,0.01
2366.0,1.4325470935622018,8.992588854671651e-07,0.01
2368.0,1.4325120092172476,8.960839366612934e-07,0.01
2370.0,1.432476813434066,8.997965237007071e-07,0.01
2372.0,1.4324416117857142,9.038716126267144e-07,0.01
2374.0,1.432406384218245,9.095648465180167e-07,0.01
2376.0,1.4323710647557222,9.209951398317273e-07,0.01
2378.0,1.4323357452931993,9.324254331454379e-07,0.01
2380.0,1.4323003684656752,9.473954049754287e-07,0.01
2382.0,1.4322649307247994,9.661240045082755e-07,0.01
2384.0,1.4322294929839234,9.84852604041122e-07,0.01
2386.0,1.4321940151992727,1.0088071154569462e-06,0.01
2388.0,1.4321585237083636,1.0345503618125827e-06,0.01
2390.0,1.4321230322174545,1.060293608168219e-06,0.01
2392.0,1.4320874221960254,1.0926311549113772e-06,0.01
2394.0,1.4320518115789655,1.125001838842413e-06,0.01
2396.0,1.432016172328261,1.1588198079204351e-06,0.01
2398.0,1.4319804424043479,1.1972208466305802e-06,0.01
2400.0,1.4319447124804348,1.2356218853407253e-06,0.01
2402.0,1.4319089560246931,1.2765211873102896e-06,0.01
2404.0,1.4318731708261372,1.320126941144225e-06,0.01
2406.0,1.4318373856275812,1.3637326949781604e-06,0.01
2408.0,1.4318015143734415,1.4104787089790097e-06,0.01
2410.0,1.4317656079698378,1.4585073644564857e-06,0.01
2412.0,1.4317297015662342,1.5065360199339616e-06,0.01
2414.0,1.4316936804643705,1.5578615559106453e-06,0.01
2416.0,1.4316576513888308,1.6094162867883435e-06,0.01
2418.0,1.4316216031381148,1.661382975032315e-06,0.01
2420.0,1.4315854503517593,1.7155954953698402e-06,0.01
2422.0,1.4315492975654038,1.7698080157073656e-06,0.01
2424.0,1.4315131220346868,1.8246868071280188e-06,0.01
2426.0,1.4314769077770841,1.880700060122646e-06,0.01
2428.0,1.4314406935194812,1.9367133131172733e-06,0.01
2430.0,1.4314043682261897,1.9935556366631576e-06,0.01
2432.0,1.4313679608630412,2.051010751486059e-06,0.01
2434.0,1.4313315534998927,2.10846586630896e-06,0.01
2436.0,1.4312951454234875,2.166584507994839e-06,0.01
2438.0,1.4312587371459073,2.2248902982830964e-06,0.01
2440.0,1.4312223288683272,2.2831960885713536e-06,0.01
2442.0,1.4311857284271885,2.3426871776328852e-06,0.01
2444.0,1.431149122042847,2.4022149254193634e-06,0.01
2446.0,1.4311125042170214,2.461976019960572e-06,0.01
2448.0,1.4310758263234042,2.5229621849641144e-06,0.01
2450.0,1.4310391484297873,2.583948349967657e-06,0.01
2452.0,1.4310024233296637,2.6457561523114103e-06,0.01
2454.0,1.4309656065933805,2.7091588977273384e-06,0.01
2456.0,1.4309287898570973,2.772561643143267e-06,0.01
2458.0,1.4308919000224205,2.837848722936868e-06,0.01
2460.0,1.4308549413475087,2.9049103700570164e-06,0.01
2462.0,1.430817982672597,2.971972017177165e-06,0.01
2464.0,1.4307809699470246,3.042537909520573e-06,0.01
2466.0,1.4307439323660387,3.1147152430980343e-06,0.01
2468.0,1.430706894785053,3.1868925766754953e-06,0.01
2470.0,1.4306697333998069,3.2650494119846058e-06,0.01
2472.0,1.4306325493049035,3.344303078972303e-06,0.01
2474.0,1.43059536521,3.42355674596e-06,0.01
2476.0,1.4305580328801755,3.5118823146266695e-06,0.01
2478.0,1.4305207005503509,3.6002078832933387e-06,0.01
2480.0,1.4304833555787413,3.690171184163505e-06,0.01
2482.0,1.4304459389703497,3.7894149675201437e-06,0.01
2484.0,1.430408522361958,3.888658750876783e-06,0.01
2486.0,1.4303710619785515,3.991664961561427e-06,0.01
2488.0,1.4303334944218324,4.103882632256016e-06,0.01
2490.0,1.4302959268651134,4.216100302950605e-06,0.01
2492.0,1.4302582949005749,4.334530420282923e-06,0.01
2494.0,1.4302205757960453,4.46136561247805e-06,0.01
2496.0,1.4301828566915156,4.588200804673177e-06,0.01
2498.0,1.430145089639427,4.723707031761725e-06,0.01
2500.0,1.4301072841428992,4.866165710251303e-06,0.01
2502.0,1.4300694786463715,5.008624388740881e-06,0.01
2504.0,1.430031570172565,5.162283610117151e-06,0.01
2506.0,1.4299936121171057,5.321335685475904e-06,0.01
2508.0,1.4299556540616465,5.480387760834656e-06,0.01
2510.0,1.42991757494218,5.652676668368397e-06,0.01
2512.0,1.4298794636411418,5.828484227492959e-06,0.01
2514.0,1.4298413523401037,6.00429178661752e-06,0.01
2516.0,1.4298031620324136,6.194453739787224e-06,0.01
2518.0,1.4297649629462068,6.386210625628612e-06,0.01
2520.0,1.42972676386,6.57796751147e-06,0.01
2522.0,1.4296884097877107,6.7848573381550274e-06,0.01
2524.0,1.4296500557154217,6.991747164840055e-06,0.01
2526.0,1.4296116867062716,7.1999098759031165e-06,0.01
2528.0,1.429573175403866,7.420198485514811e-06,0.01
2530.0,1.4295346641014606,7.640487095126506e-06,0.01
2532.0,1.4294961232933963,7.862833613165835e-06,0.01
2534.0,1.4294574525009434,8.094246052116078e-06,0.01
2536.0,1.4294187817084907,8.32565849106632e-06,0.01
2538.0,1.4293800845047693,8.559233721626458e-06,0.01
2540.0,1.4293413158928034,8.798656499872617e-06,0.01
2542.0,1.4293025472808376,9.038079278118774e-06,0.01
2544.0,1.4292637432139352,9.27923019667454e-06,0.01
2546.0,1.4292248718340375,9.52366207726739e-06,0.01
2548.0,1.4291860004541397,9.768093957860239e-06,0.01
2550.0,1.4291470297117546,1.001365588479056e-05,0.01
2552.0,1.429107915984327,1.0260843975962606e-05,0.01
2554.0,1.4290688022568996,1.0508032067134653e-05,0.01
2556.0,1.4290296326048386,1.0754708680741915e-05,0.01
2558.0,1.4289904011413412,1.1000819977040733e-05,0.01
2560.0,1.4289511696778439,1.1246931273339549e-05,0.01
2562.0,1.428911869973418,1.1491050531033499e-05,0.01
2564.0,1.4288725097534518,1.1733403263926906e-05,0.01
2566.0,1.4288331495334856,1.1975755996820312e-05,0.01
2568.0,1.4287936315202878,1.2215171865376146e-05,0.01
2570.0,1.4287539968773098,1.245241700811725e-05,0.01
2572.0,1.4287143622343317,1.2689662150858354e-05,0.01
2574.0,1.428674630929157,1.2922361232798463e-05,0.01
2576.0,1.4286348403794098,1.3152274019408923e-05,0.01
2578.0,1.428595049829663,1.3382186806019385e-05,0.01
2580.0,1.4285551459143866,1.3607017222053108e-05,0.01
2582.0,1.4285151822874957,1.3829170664271602e-05,0.01
2584.0,1.4284752186606051,1.4051324106490096e-05,0.01
2586.0,1.428435077731275,1.4268971317883234e-05,0.01
2588.0,1.4283948533655033,1.4484497950064441e-05,0.01
2590.0,1.4283546289997315,1.4700024582245647e-05,0.01
2592.0,1.4283142048611894,1.4912446123879914e-05,0.01
2594.0,1.4282736951057455,1.5123536912422636e-05,0.01
2596.0,1.4282331853503016,1.5334627700965356e-05,0.01
2598.0,1.4281924514336957,1.5545353008997858e-05,0.01
2600.0,1.428151628166137,1.5755932635987824e-05,0.01
2602.0,1.4281108048985784,1.596651226297779e-05,0.01
2604.0,1.4280697799004165,1.618083469868085e-05,0.01
2606.0,1.42802867838375,1.63965768204475e-05,0.01
2608.0,1.4279875768670833,1.661231894221415e-05,0.01
2610.0,1.4279462449630398,1.683806539948154e-05,0.01
2612.0,1.427904825670681,1.7067606604697487e-05,0.01
2614.0,1.4278634063783222,1.729714780991344e-05,0.01
2616.0,1.427821626288887,1.7545770016437523e-05,0.01
2618.0,1.4277797023852326,1.780199793676975e-05,0.01
2620.0,1.4277377784815781,1.8058225857101975e-05,0.01
2622.0,1.4276956040590414,1.8344162060585775e-05,0.01
2624.0,1.4276533248094545,1.864252938964364e-05,0.01
2626.0,1.4276110455598678,1.8940896718701502e-05,0.01
2628.0,1.4275683312563967,1.928475813818051e-05,0.01
2630.0,1.427525412221686,1.9650028541387112e-05,0.01
2632.0,1.4274824931869752,2.0015298944593713e-05,0.01
2634.0,1.427439184827677,2.044492847839718e-05,0.01
2636.0,1.4273956714042835,2.0908457096255486e-05,0.01
2638.0,1.4273521579808897,2.1371985714113793e-05,0.01
2640.0,1.4273081537575658,2.1925137427594706e-05,0.01
2642.0,1.4272638487213816,2.2533219425489493e-05,0.01
2644.0,1.4272195436851973,2.3141301423384283e-05,0.01
2646.0,1.427174722880754,2.3869978359162393e-05,0.01
2648.0,1.4271295285889507,2.4685982663752508e-05,0.01
2650.0,1.4270843342971475,2.5501986968342623e-05,0.01
2652.0,1.4270384977705073,2.6478771674379215e-05,0.01
2654.0,1.4269920917148609,2.7598135226981565e-05,0.01
2656.0,1.4269456856592142,2.8717498779583916e-05,0.01
2658.0,1.4268985542065904,3.005220471844729e-05,0.01
2660.0,1.4268506209994127,3.162492066317798e-05,0.01
2662.0,1.4268026877922348,3.319763660790867e-05,0.01
2664.0,1.4267538136946254,3.508604305882581e-05,0.01
2666.0,1.4267035856327361,3.742873584791398e-05,0.01
2668.0,1.4266533575708469,3.977142863700215e-05,0.01
2670.0,1.4266019217007317,4.268719604558528e-05,0.01
2672.0,1.4265481412617074,4.6715402421422624e-05,0.01
2674.0,1.4264943608226828,5.074360879725996e-05,0.01
2676.0,1.4264392296725932,5.5983650153902296e-05,0.01
2678.0,1.4263803522106806,6.458481872145487e-05,0.01
2680.0,1.4263214747487682,7.318598728900744e-05,0.01
2682.0,1.426261830474466,8.380261455764019e-05,0.01
2684.0,1.4261986929437218,0.00010360077590896757,0.01
2686.0,1.4261355554129773,0.00012339893726029494,0.01
2688.0,1.4260729042,0.0001448004629928291,0.01
2690.0,1.4260151702000001,0.0001824137841353139,0.01
2692.0,1.4259574362,0.00022002710527779866,0.01
2694.0,1.4258997022,0.0002576404264202835,0.01
2696.0,1.4258635090719647,0.00030686871908317345,0.01
2698.0,1.425827424189517,0.00035615537843712206,0.01
2700.0,1.4257913393070694,0.0004054420377910706,0.01
2702.0,1.4257775943614286,0.0004466900364331468,0.01
2704.0,1.4257666105315732,0.00048694449274004875,0.01
2706.0,1.4257556267017175,0.0005271989490469507,0.01
2708.0,1.42575125563367,0.000550899095594664,0.01
2710.0,1.4257488043996955,0.000569793152212293,0.01
2712.0,1.4257463531657213,0.0005886872088299218,0.01
2714.0,1.425740185563648,0.0005984150419823911,0.01
2716.0,1.425732060485248,0.0006033148643020708,0.01
2718.0,1.425723935406848,0.0006082146866217504,0.01
2720.0,1.4257130785851675,0.0006105176188664402,0.01
2722.0,1.4256997992741627,0.0006105176485917991,0.01
2724.0,1.4256865199631579,0.000610517678317158,0.01
2726.0,1.4256723453502549,0.0006088277560366672,0.01
2728.0,1.4256567994521656,0.000604549426253546,0.01
2730.0,1.4256412535540763,0.0006002710964704248,0.01
2732.0,1.4256247904192856,0.0005947904551524229,0.01
2734.0,1.4256056475145238,0.0005857971781736929,0.01
2736.0,1.4255865046097618,0.000576803901194963,0.01
2738.0,1.4255668478464658,0.0005675404200715307,0.01
2740.0,1.4255428110509034,0.0005559737702861106,0.01
2742.0,1.4255187742553408,0.0005444071205006906,0.01
2744.0,1.4254947374597782,0.0005328404707152705,0.01
2746.0,1.425466875840537,0.0005207879062432355,0.01
2748.0,1.4254388129147868,0.0005087097673140103,0.01
2750.0,1.4254107499890365,0.0004966316283847852,0.01
2752.0,1.4253804729211672,0.00048456291458397286,0.01
2754.0,1.4253495894322081,0.0004724967821877578,0.01
2756.0,1.4253187059432493,0.0004604306497915427,0.01
2758.0,1.4252864171952597,0.0004483035757378439,0.01
2760.0,1.4252532487322678,0.00043613835121563896,0.01
2762.0,1.4252200802692756,0.0004239731266934341,0.01
2764.0,1.425185962722088,0.0004118015038067512,0.01
2766.0,1.4251506372495604,0.0003996217375470964,0.01
2768.0,1.425115311777033,0.0003874419712874415,0.01
2770.0,1.4250794503478528,0.0003753281191650081,0.01
2772.0,1.4250420230845298,0.00036340683971798637,0.01
2774.0,1.4250045958212068,0.00035148556027096467,0.01
2776.0,1.4249670532497656,0.0003395993574580166,0.01
2778.0,1.4249278520153905,0.0003282177185352042,0.01
2780.0,1.4248886507810155,0.0003168360796123919,0.01
2782.0,1.4248494495466406,0.00030545444068957953,0.01
2784.0,1.4248089755907007,0.00029463479812619317,0.01
2786.0,1.4247683030019158,0.00028390286597728364,0.01
2788.0,1.4247276304131307,0.0002731709338283741,0.01
2790.0,1.4246860949851943,0.0002628622249192225,0.01
2792.0,1.4246441050847278,0.00025277643512108854,0.01
2794.0,1.4246021151842614,0.00024269064532295452,0.01
2796.0,1.4245596010524224,0.00023289447316368899,0.01
2798.0,1.4245164197170186,0.00022346690527207415,0.01
2800.0,1.4244732383816148,0.0002140393373804593,0.01
2802.0,1.424429830870093,0.0002047717952442258,0.01
2804.0,1.4243856214614241,0.00019607161714979858,0.01
2806.0,1.4243414120527556,0.00018737143905537138,0.01
2808.0,1.4242972026440868,0.0001786712609609442,0.01
2810.0,1.4242520227652087,0.00017076269472331398,0.01
2812.0,1.4242068330836013,0.00016286212456504537,0.01
2814.0,1.424161643401994,0.00015496155440677676,0.01
2816.0,1.424115886290031,0.0001477334871557341,0.01
2818.0,1.4240699450450385,0.00014072364932491723,0.01
2820.0,1.4240240038000462,0.00013371381149410034,0.01
2822.0,1.4239777386228616,0.00012717309095166467,0.01
2824.0,1.4239311622167077,0.00012108309094120313,0.01
2826.0,1.4238845858105538,0.00011499309093074159,0.01
2828.0,1.4238379127341718,0.00010914140871774177,0.01
2830.0,1.4237909645194478,0.0001039680156205945,0.01
2832.0,1.423744016304724,9.879462252344725e-05,0.01
2834.0,1.42369706809,9.36212294263e-05,0.01
2836.0,1.4236498489782083,8.929568382094025e-05,0.01
2838.0,1.4236026298664166,8.497013821558051e-05,0.01
2840.0,1.4235554107546249,8.064459261022077e-05,0.01
2842.0,1.4235081451170228,7.68777355510746e-05,0.01
2844.0,1.423460862704809,7.331231041675384e-05,0.01
2846.0,1.4234135802925956,6.974688528243307e-05,0.01
2848.0,1.4233662799084146,6.647768855413098e-05,0.01
2850.0,1.4233189584267074,6.35562382155029e-05,0.01
2852.0,1.423271636945,6.0634787876874835e-05,0.01
2854.0,1.4232243318681763,5.780991393929772e-05,0.01
2856.0,1.4231771015247112,5.542499916206365e-05,0.01
2858.0,1.4231298711812461,5.304008438482958e-05,0.01
2860.0,1.423082640837781,5.065516960759551e-05,0.01
2862.0,1.423035514482303,4.865565625819596e-05,0.01
2864.0,1.4229884009792728,4.670377679313546e-05,0.01
2866.0,1.4229412874762424,4.475189732807496e-05,0.01
2868.0,1.4228941619747577,4.300039987775254e-05,0.01
2870.0,1.4228470281353636,4.138815094614646e-05,0.01
2872.0,1.4227998942959696,3.9775902014540376e-05,0.01
2874.0,1.4227528137218854,3.824353223524998e-05,0.01
2876.0,1.4227058635559728,3.690672865645664e-05,0.01
2878.0,1.4226589133900602,3.5569925077663294e-05,0.01
2880.0,1.4226119632241478,3.4233121498869954e-05,0.01
2882.0,1.4225650373659338,3.310590864509511e-05,0.01
2884.0,1.422518112130994,3.198406991247461e-05,0.01
2886.0,1.4224711868960542,3.0862231179854106e-05,0.01
2888.0,1.4224242651727368,2.9853335707580743e-05,0.01
2890.0,1.4223773452990527,2.8903929433505505e-05,0.01
2892.0,1.4223304254253684,2.7954523159430264e-05,0.01
2894.0,1.4222835244006446,2.7051788922435262e-05,0.01
2896.0,1.4222366616450224,2.6243813063754608e-05,0.01
2898.0,1.4221897988894001,2.5435837205073957e-05,0.01
2900.0,1.422142936133778,2.4627861346393306e-05,0.01
2902.0,1.4220961113361583,2.3935856317537292e-05,0.01
2904.0,1.4220492867292824,2.3244434056670333e-05,0.01
2906.0,1.4220024621224066,2.2553011795803374e-05,0.01
2908.0,1.4219556065838808,2.1924242766729813e-05,0.01
2910.0,1.4219087343898509,2.13292100932373e-05,0.01
2912.0,1.421861862195821,2.0734177419744784e-05,0.01
2914.0,1.4218149716754993,2.0163532998058595e-05,0.01
2916.0,1.42176803839383,1.964979449725383e-05,0.01
2918.0,1.421721105112161,1.9136055996449063e-05,0.01
2920.0,1.4216741718304917,1.8622317495644296e-05,0.01
2922.0,1.4216273008961722,1.817495691510254e-05,0.01
2924.0,1.4215804335905342,1.7731459599761278e-05,0.01
2926.0,1.4215335662848962,1.7287962284420017e-05,0.01
2928.0,1.4214866104821515,1.6877691667546135e-05,0.01
2930.0,1.4214395892685014,1.649197991475683e-05,0.01
2932.0,1.4213925680548516,1.6106268161967527e-05,0.01
2934.0,1.421345556069424,1.573092751774537e-05,0.01
2936.0,1.4212985798714919,1.539580653845438e-05,0.01
2938.0,1.4212516036735598,1.506068555916339e-05,0.01
2940.0,1.4212046274756276,1.47255645798724e-05,0.01
2942.0,1.4211575104823633,1.4424428910436059e-05,0.01
2944.0,1.4211103625828063,1.4130753430967816e-05,0.01
2946.0,1.4210632146832496,1.3837077951499574e-05,0.01
2948.0,1.4210160786372499,1.3559149433456047e-05,0.01
2950.0,1.42096895798725,1.3301673865308996e-05,0.01
2952.0,1.42092183733725,1.3044198297161944e-05,0.01
2954.0,1.4208747125573864,1.2787766224615304e-05,0.01
2956.0,1.4208274739112776,1.2560104816480192e-05,0.01
2958.0,1.4207802352651688,1.2332443408345078e-05,0.01
2960.0,1.4207329966190603,1.2104782000209966e-05,0.01
2962.0,1.4206856780928738,1.1892969687331954e-05,0.01
2964.0,1.4206383126529911,1.1690465573255726e-05,0.01
2966.0,1.4205909472131086,1.1487961459179499e-05,0.01
2968.0,1.4205435680157896,1.1290195660153835e-05,0.01
2970.0,1.4204961400421052,1.1109229341762015e-05,0.01
2972.0,1.420448712068421,1.0928263023370193e-05,0.01
2974.0,1.4204012840947369,1.0747296704978372e-05,0.01
2976.0,1.4203538001886298,1.0580954497043441e-05,0.01
2978.0,1.420306302299417,1.0418268316722733e-05,0.01
2980.0,1.4202588044102042,1.0255582136402027e-05,0.01
2982.0,1.4202112529985735,1.009859761832965e-05,0.01
2984.0,1.4201636104541777,9.951321335977402e-06,0.01
2986.0,1.4201159679097817,9.804045053625154e-06,0.01
2988.0,1.4200683253653856,9.656768771272905e-06,0.01
2990.0,1.420020607183817,9.522112852043562e-06,0.01
2992.0,1.4199728837440493,9.388334284261265e-06,0.01
2994.0,1.4199251603042815,9.25455571647897e-06,0.01
2996.0,1.419877394600333,9.126546040460305e-06,0.01
2998.0,1.4198295849071345,9.004540721175216e-06,0.01
3000.0,1.4197817752139363,8.882535401890128e-06,0.01
3002.0,1.4197339599370087,8.760888370412905e-06,0.01
3004.0,1.419685990708685,8.649119845638333e-06,0.01
3006.0,1.4196380214803612,8.537351320863761e-06,0.01
3008.0,1.4195900522520377,8.425582796089188e-06,0.01
3010.0,1.4195419886566956,8.319089076632432e-06,0.01
3012.0,1.4194938553118182,8.216494126323628e-06,0.01
3014.0,1.419445721966941,8.113899176014823e-06,0.01
3016.0,1.4193975777681007,8.012236360272909e-06,0.01
3018.0,1.4193493457508346,7.918115360572194e-06,0.01
3020.0,1.4193011137335685,7.823994360871477e-06,0.01
3022.0,1.4192528817163022,7.729873361170762e-06,0.01
3024.0,1.419204584785122,7.640707434637908e-06,0.01
3026.0,1.4191562505412196,7.554389699768471e-06,0.01
3028.0,1.419107916297317,7.468071964899033e-06,0.01
3030.0,1.4190595662324892,7.382847788203787e-06,0.01
3032.0,1.419011126515751,7.303820441162297e-06,0.01
3034.0,1.4189626867990128,7.224793094120807e-06,0.01
3036.0,1.4189142470822746,7.145765747079317e-06,0.01
3038.0,1.4188656909418285,7.071195471942014e-06,0.01
3040.0,1.4188170734789713,6.99897281483058e-06,0.01
3042.0,1.4187684560161142,6.926750157719147e-06,0.01
3044.0,1.41871981042097,6.8555418769607434e-06,0.01
3046.0,1.4186710114594865,6.7898635834172354e-06,0.01
3048.0,1.4186222124980028,6.724185289873728e-06,0.01
3050.0,1.4185734135365193,6.658506996330221e-06,0.01
3052.0,1.4185245859241478,6.597068753441272e-06,0.01
3054.0,1.418475742884375,6.537913614750931e-06,0.01
3056.0,1.4184268998446024,6.47875847606059e-06,0.01
3058.0,1.4183780236105112,6.420396669502892e-06,0.01
3060.0,1.4183289252298295,6.367344085679028e-06,0.01
3062.0,1.4182798268491477,6.314291501855164e-06,0.01
3064.0,1.4182307284684659,6.2612389180313e-06,0.01
3066.0,1.4181816005999717,6.211932857335185e-06,0.01
3068.0,1.4181324538786138,6.165022114704353e-06,0.01
3070.0,1.418083307157256,6.118111372073519e-06,0.01
3072.0,1.4180341461891526,6.071630987491905e-06,0.01
3074.0,1.4179848095111864,6.030458352183998e-06,0.01
3076.0,1.4179354728332203,5.98928571687609e-06,0.01
3078.0,1.4178861361552542,5.948113081568183e-06,0.01
3080.0,1.4178367342294085,5.9098309076712585e-06,0.01
3082.0,1.4177872755927887,5.874061003972667e-06,0.01
3084.0,1.417737816956169,5.8382911002740744e-06,0.01
3086.0,1.4176883583195494,5.802521196575483e-06,0.01
3088.0,1.4176387092698735,5.771462992046359e-06,0.01
